IDfg,Season,Name,Team,Age,AB,PA,BIP,H,1B,2B,3B,HR,BB,SO,HBP,SF,GDP,AVG,GB,FB,LD,IFFB,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,F-Strike%,SwStr%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CSW%
26319,2024,Michael Busch,CHC,26,496,567,317,123,72,28,2,21,63,162,4,4,9,0.248,132,136,69,15,6,1,1,0.111,0.28600000000000003,0.39,0.335,0.44,0.775,0.192,0.322,0.0097,0.205,0.392,0.40399999999999997,0.11,0.154,0.045,1.0,0.336,0.27399999999999997,0.71,0.45,0.556,0.8540000000000001,0.745,0.608,0.115,0.429,0.325,0.24600000000000002,0.145,0.547,0.308,89.9,17.2,38.0,0.11199999999999999,109.3,135.0,0.39899999999999997,338,0.27399999999999997
19251,2024,Pete Alonso,NYM,29,608,695,406,146,81,31,0,34,70,172,13,4,14,0.24,185,185,69,19,13,0,0,0.10099999999999999,0.247,0.41,0.329,0.459,0.788,0.219,0.276,0.01,0.157,0.42100000000000004,0.42100000000000004,0.10300000000000001,0.184,0.07,0.0,0.34,0.294,0.629,0.429,0.618,0.88,0.773,0.573,0.09699999999999999,0.428,0.303,0.26899999999999996,0.157,0.494,0.349,89.8,14.4,58.0,0.132,116.3,204.0,0.46399999999999997,440,0.289
19238,2024,Lourdes Gurriel Jr.,ARI,30,513,553,399,143,101,22,2,18,29,101,6,5,16,0.279,158,171,88,15,10,0,0,0.052000000000000005,0.183,0.29,0.322,0.435,0.757,0.156,0.313,0.0092,0.21100000000000002,0.379,0.41,0.08800000000000001,0.105,0.063,0.0,0.327,0.354,0.725,0.51,0.6809999999999999,0.899,0.812,0.642,0.096,0.41700000000000004,0.307,0.276,0.18,0.499,0.321,88.4,15.7,28.0,0.067,110.6,167.0,0.4,417,0.253
15998,2024,Cody Bellinger,CHC,28,516,569,414,137,93,23,3,18,45,89,3,5,10,0.266,160,199,73,17,17,0,0,0.079,0.156,0.51,0.325,0.426,0.751,0.161,0.287,0.008,0.16899999999999998,0.37,0.461,0.085,0.09,0.106,0.0,0.322,0.35100000000000003,0.6890000000000001,0.498,0.7,0.8640000000000001,0.799,0.583,0.1,0.426,0.33799999999999997,0.23600000000000002,0.174,0.5529999999999999,0.273,87.8,17.4,27.0,0.063,109.2,142.0,0.32899999999999996,432,0.261
18036,2024,Jake Cronenworth,SDP,30,577,656,445,139,90,29,3,17,61,118,11,3,19,0.241,200,170,90,11,10,3,2,0.09300000000000001,0.18,0.52,0.324,0.39,0.714,0.149,0.274,0.0118,0.196,0.435,0.37,0.065,0.1,0.05,0.667,0.315,0.265,0.6679999999999999,0.446,0.7140000000000001,0.914,0.8490000000000001,0.579,0.068,0.32799999999999996,0.384,0.287,0.166,0.525,0.309,88.6,13.9,36.0,0.077,110.9,170.0,0.365,466,0.244
24729,2024,Logan O'Hoppe,LAA,24,479,522,305,117,79,17,1,20,33,155,8,1,7,0.244,123,123,79,10,11,1,0,0.063,0.297,0.21,0.303,0.409,0.712,0.165,0.318,0.01,0.243,0.37799999999999995,0.37799999999999995,0.081,0.163,0.08900000000000001,0.0,0.311,0.379,0.74,0.521,0.5329999999999999,0.807,0.6859999999999999,0.642,0.163,0.445,0.33399999999999996,0.221,0.126,0.485,0.39,90.4,15.3,39.0,0.12,111.6,151.0,0.46299999999999997,326,0.302
17929,2024,Cedric Mullins,BAL,29,444,499,330,104,67,16,3,18,41,98,5,2,1,0.234,116,168,60,26,6,6,3,0.08199999999999999,0.196,0.42,0.305,0.405,0.71,0.171,0.261,0.0069,0.174,0.337,0.488,0.155,0.107,0.052000000000000005,0.5,0.31,0.307,0.7390000000000001,0.499,0.688,0.895,0.8240000000000001,0.615,0.08800000000000001,0.426,0.35100000000000003,0.223,0.203,0.5489999999999999,0.249,87.1,21.5,17.0,0.048,106.4,117.0,0.33,355,0.218
20352,2024,Ernie Clement,TOR,28,434,452,383,114,78,21,3,12,11,41,3,2,11,0.263,150,164,79,22,15,4,1,0.024,0.091,0.27,0.284,0.408,0.692,0.145,0.266,0.0091,0.201,0.382,0.41700000000000004,0.134,0.073,0.1,0.25,0.297,0.465,0.705,0.5670000000000001,0.8190000000000001,0.9259999999999999,0.8759999999999999,0.706,0.07,0.47100000000000003,0.332,0.196,0.20199999999999999,0.552,0.247,85.5,16.3,15.0,0.038,109.4,99.0,0.249,397,0.237
16512,2024,Isiah Kiner-Falefa,- - -,29,465,496,381,125,95,18,4,8,16,78,10,2,12,0.269,182,122,80,15,17,8,3,0.032,0.157,0.21,0.306,0.376,0.683,0.108,0.307,0.0149,0.20800000000000002,0.474,0.318,0.12300000000000001,0.066,0.09300000000000001,0.375,0.299,0.32799999999999996,0.626,0.46,0.772,0.94,0.873,0.607,0.057999999999999996,0.36200000000000004,0.38799999999999996,0.25,0.17300000000000001,0.5660000000000001,0.26,86.1,9.1,9.0,0.023,107.9,116.0,0.29600000000000004,392,0.276
11739,2024,J.T. Realmuto,PHI,33,380,413,265,101,68,18,1,14,27,102,5,1,7,0.266,125,93,61,9,15,0,0,0.065,0.247,0.26,0.322,0.429,0.751,0.163,0.328,0.0134,0.21899999999999997,0.44799999999999995,0.33299999999999996,0.09699999999999999,0.151,0.12,0.0,0.326,0.348,0.7120000000000001,0.505,0.618,0.8759999999999999,0.775,0.617,0.113,0.405,0.369,0.226,0.151,0.491,0.358,89.2,9.4,29.0,0.10400000000000001,109.7,130.0,0.466,279,0.267
25816,2024,Shea Langeliers,OAK,26,482,534,314,108,59,18,2,29,41,145,5,6,15,0.224,128,151,64,21,7,0,0,0.077,0.272,0.28,0.288,0.45,0.739,0.226,0.252,0.0085,0.187,0.373,0.44,0.139,0.192,0.055,0.0,0.315,0.344,0.711,0.495,0.588,0.836,0.7340000000000001,0.6459999999999999,0.131,0.466,0.376,0.157,0.175,0.461,0.364,91.3,16.3,44.0,0.128,113.7,151.0,0.44,343,0.285
25931,2024,Michael Harris II,ATL,23,440,470,333,116,83,14,3,16,23,94,4,3,6,0.264,172,104,72,12,15,1,1,0.049,0.2,0.24,0.304,0.418,0.722,0.155,0.3,0.0165,0.207,0.494,0.299,0.115,0.154,0.087,1.0,0.312,0.426,0.7070000000000001,0.5489999999999999,0.67,0.8390000000000001,0.765,0.643,0.129,0.42100000000000004,0.35200000000000004,0.226,0.17800000000000002,0.45799999999999996,0.364,90.5,7.5,35.0,0.1,114.7,164.0,0.47,349,0.271
19290,2024,Randy Arozarena,- - -,29,549,648,364,120,67,33,0,20,73,169,22,4,7,0.219,171,157,55,23,18,1,0,0.113,0.261,0.43,0.332,0.388,0.72,0.169,0.275,0.0109,0.14400000000000002,0.446,0.41,0.146,0.127,0.105,0.0,0.32,0.273,0.617,0.41,0.6459999999999999,0.785,0.7290000000000001,0.625,0.111,0.47100000000000003,0.326,0.203,0.16699999999999998,0.49200000000000005,0.341,90.4,13.2,32.0,0.083,112.1,167.0,0.435,384,0.314
22799,2024,Geraldo Perdomo,ARI,24,337,388,281,92,66,21,2,3,36,58,3,5,5,0.273,114,110,52,15,8,15,5,0.09300000000000001,0.149,0.62,0.344,0.374,0.718,0.101,0.317,0.0104,0.188,0.413,0.39899999999999997,0.136,0.027000000000000003,0.07,0.33299999999999996,0.317,0.221,0.606,0.395,0.7909999999999999,0.9470000000000001,0.899,0.621,0.04,0.37799999999999995,0.344,0.278,0.165,0.584,0.251,87.1,16.7,9.0,0.031,109.8,75.0,0.258,291,0.265
12161,2024,Xander Bogaerts,SDP,31,428,463,344,113,86,15,1,11,28,79,1,6,13,0.264,170,122,63,10,16,0,0,0.06,0.171,0.35,0.307,0.381,0.688,0.117,0.297,0.0139,0.177,0.479,0.344,0.08199999999999999,0.09,0.094,0.0,0.3,0.29,0.619,0.442,0.693,0.912,0.8340000000000001,0.665,0.073,0.414,0.4,0.18600000000000003,0.138,0.5920000000000001,0.27,88.1,10.9,18.0,0.051,111.3,118.0,0.332,355,0.293
26477,2024,Spencer Horwitz,TOR,26,328,381,250,87,56,19,0,12,42,70,7,4,8,0.265,112,95,55,11,5,0,0,0.11,0.184,0.6,0.357,0.433,0.79,0.168,0.3,0.0118,0.21,0.42700000000000005,0.363,0.11599999999999999,0.126,0.045,0.0,0.344,0.301,0.664,0.46,0.7440000000000001,0.8809999999999999,0.831,0.591,0.078,0.382,0.294,0.324,0.153,0.5379999999999999,0.309,88.2,13.7,21.0,0.08,108.1,96.0,0.366,262,0.255
16578,2024,Yandy Diaz,TBR,32,563,621,458,158,112,31,1,14,50,95,4,4,12,0.281,258,132,82,20,18,0,0,0.081,0.153,0.53,0.341,0.414,0.755,0.133,0.314,0.0195,0.174,0.547,0.28,0.152,0.106,0.07,0.0,0.331,0.256,0.665,0.439,0.7709999999999999,0.9259999999999999,0.8759999999999999,0.583,0.054000000000000006,0.292,0.41100000000000003,0.297,0.159,0.48100000000000004,0.36,92.2,5.0,36.0,0.076,117.4,230.0,0.48700000000000004,472,0.23600000000000002
25768,2024,CJ Abrams,WSN,23,541,602,397,133,78,29,6,20,40,128,16,4,4,0.246,167,174,76,18,10,1,0,0.066,0.213,0.31,0.314,0.433,0.747,0.187,0.285,0.0096,0.182,0.4,0.41700000000000004,0.10300000000000001,0.115,0.06,0.0,0.322,0.38799999999999996,0.7170000000000001,0.531,0.679,0.8370000000000001,0.772,0.628,0.121,0.469,0.313,0.218,0.177,0.488,0.335,88.2,15.1,29.0,0.069,110.0,170.0,0.40700000000000003,418,0.26
15112,2024,Ryan McMahon,COL,29,567,645,366,137,89,28,0,20,69,185,3,4,9,0.242,188,121,75,5,7,2,1,0.107,0.287,0.37,0.325,0.397,0.722,0.155,0.32,0.0155,0.195,0.49,0.315,0.040999999999999995,0.165,0.037000000000000005,0.5,0.315,0.304,0.6709999999999999,0.46799999999999997,0.57,0.807,0.722,0.603,0.13,0.358,0.345,0.298,0.106,0.505,0.389,92.1,10.0,42.0,0.10800000000000001,113.0,191.0,0.49200000000000005,388,0.293
21840,2024,Freddy Fermin,KCR,29,339,368,270,92,72,14,0,6,23,66,2,3,10,0.271,131,83,54,15,7,9,5,0.063,0.179,0.35,0.319,0.366,0.685,0.094,0.319,0.0158,0.201,0.489,0.31,0.18100000000000002,0.07200000000000001,0.053,0.556,0.3,0.354,0.735,0.509,0.6409999999999999,0.9,0.7929999999999999,0.6579999999999999,0.105,0.48,0.314,0.20600000000000002,0.14400000000000002,0.599,0.256,88.2,11.1,9.0,0.032,108.1,94.0,0.33899999999999997,277,0.249
20308,2024,Jake Meyers,HOU,28,461,513,335,101,65,20,3,13,35,117,10,4,17,0.219,147,133,62,12,9,9,5,0.068,0.228,0.3,0.286,0.36,0.646,0.141,0.263,0.0111,0.18100000000000002,0.43,0.389,0.09,0.098,0.061,0.556,0.285,0.32799999999999996,0.711,0.485,0.5329999999999999,0.883,0.7440000000000001,0.6920000000000001,0.124,0.436,0.348,0.217,0.145,0.556,0.299,88.2,14.4,24.0,0.068,110.0,130.0,0.37,351,0.284
19734,2024,Josh Rojas,SEA,30,422,476,308,95,66,19,2,8,46,108,3,2,6,0.225,124,133,58,7,6,2,0,0.09699999999999999,0.22699999999999998,0.43,0.304,0.336,0.641,0.111,0.282,0.009300000000000001,0.184,0.39399999999999996,0.42200000000000004,0.053,0.06,0.048,0.0,0.286,0.256,0.685,0.451,0.5660000000000001,0.868,0.775,0.634,0.10099999999999999,0.369,0.401,0.23,0.142,0.5579999999999999,0.3,88.2,15.5,18.0,0.055999999999999994,108.4,121.0,0.379,319,0.276
23401,2024,Jose Caballero,TBR,27,441,483,302,100,66,24,1,9,27,133,9,3,6,0.227,120,111,70,14,12,11,3,0.055999999999999994,0.275,0.2,0.283,0.347,0.63,0.12,0.301,0.0108,0.233,0.39899999999999997,0.369,0.126,0.081,0.1,0.273,0.277,0.377,0.6729999999999999,0.493,0.5920000000000001,0.848,0.7290000000000001,0.6629999999999999,0.133,0.5379999999999999,0.317,0.14400000000000002,0.20800000000000002,0.526,0.266,83.7,15.9,16.0,0.051,109.9,79.0,0.252,314,0.313
16997,2024,Gleyber Torres,NYY,27,587,665,444,151,110,26,0,15,65,136,3,8,6,0.257,168,185,105,16,9,3,0,0.098,0.205,0.48,0.33,0.378,0.709,0.121,0.306,0.0091,0.22899999999999998,0.36700000000000005,0.40399999999999997,0.086,0.081,0.054000000000000006,0.0,0.313,0.26,0.7170000000000001,0.457,0.696,0.843,0.795,0.63,0.094,0.341,0.33799999999999997,0.321,0.141,0.59,0.26899999999999996,88.6,15.0,29.0,0.063,111.2,163.0,0.354,461,0.258
18015,2024,Paul DeJong,- - -,30,445,482,270,101,60,17,0,24,23,156,9,5,9,0.227,93,134,67,20,5,0,0,0.048,0.324,0.15,0.276,0.427,0.703,0.2,0.285,0.0069,0.228,0.316,0.456,0.149,0.179,0.054000000000000006,0.0,0.302,0.386,0.826,0.58,0.496,0.7759999999999999,0.672,0.633,0.19,0.449,0.31,0.24100000000000002,0.18600000000000003,0.48100000000000004,0.332,87.8,20.0,30.0,0.102,111.5,122.0,0.415,294,0.295
26294,2024,Bryson Stott,PHI,26,506,571,411,124,92,19,2,11,53,93,3,9,9,0.245,181,155,84,13,17,2,2,0.09300000000000001,0.163,0.57,0.315,0.356,0.671,0.111,0.275,0.011699999999999999,0.2,0.431,0.369,0.084,0.071,0.094,1.0,0.296,0.321,0.591,0.439,0.799,0.894,0.855,0.629,0.064,0.332,0.365,0.303,0.17300000000000001,0.547,0.28,87.1,14.1,15.0,0.036000000000000004,109.8,130.0,0.308,422,0.27399999999999997
17452,2024,Jose Siri,TBR,28,402,448,218,75,40,16,1,18,31,170,7,4,5,0.187,93,101,41,10,2,3,0,0.069,0.379,0.18,0.255,0.366,0.62,0.179,0.261,0.0092,0.174,0.396,0.43,0.099,0.17800000000000002,0.022000000000000002,0.0,0.271,0.385,0.6709999999999999,0.503,0.483,0.7,0.602,0.6809999999999999,0.2,0.387,0.353,0.261,0.139,0.508,0.353,87.5,15.4,35.0,0.146,111.0,99.0,0.413,240,0.365
24934,2024,David Fry,CLE,28,335,392,241,88,55,18,1,14,42,84,9,4,13,0.263,85,112,57,12,5,1,0,0.107,0.214,0.5,0.356,0.448,0.804,0.185,0.307,0.0076,0.22399999999999998,0.335,0.441,0.107,0.125,0.059000000000000004,0.0,0.347,0.32299999999999995,0.725,0.491,0.621,0.865,0.772,0.622,0.11199999999999999,0.47100000000000003,0.314,0.21600000000000003,0.165,0.525,0.31,88.3,19.6,19.0,0.07400000000000001,108.5,96.0,0.374,257,0.265
21454,2024,Lars Nootbaar,STL,26,348,405,260,85,52,18,3,12,52,79,1,3,10,0.244,140,82,49,3,7,2,1,0.128,0.195,0.66,0.342,0.417,0.758,0.172,0.281,0.0171,0.18100000000000002,0.517,0.303,0.037000000000000005,0.146,0.05,0.5,0.331,0.204,0.573,0.37200000000000005,0.7190000000000001,0.8909999999999999,0.84,0.563,0.06,0.377,0.40299999999999997,0.22,0.161,0.451,0.38799999999999996,91.8,6.0,27.0,0.099,113.5,135.0,0.495,273,0.297
14854,2024,Mike Yastrzemski,SFG,33,428,474,287,99,56,16,9,18,38,124,6,1,5,0.231,108,138,55,16,6,5,3,0.08,0.262,0.31,0.302,0.437,0.739,0.206,0.282,0.0078000000000000005,0.183,0.359,0.45799999999999996,0.11599999999999999,0.13,0.055999999999999994,0.6,0.319,0.267,0.6579999999999999,0.43799999999999994,0.612,0.84,0.762,0.563,0.10400000000000001,0.493,0.31,0.196,0.15,0.513,0.337,90.4,19.1,32.0,0.105,108.2,125.0,0.408,306,0.28600000000000003
27899,2024,Colt Keith,DET,22,516,556,395,134,102,15,4,13,36,110,2,2,4,0.26,181,140,87,8,18,0,0,0.065,0.198,0.33,0.309,0.38,0.689,0.12,0.306,0.0129,0.213,0.444,0.34299999999999997,0.057,0.09300000000000001,0.099,0.0,0.301,0.327,0.698,0.486,0.608,0.8959999999999999,0.785,0.617,0.105,0.355,0.377,0.267,0.157,0.564,0.27899999999999997,87.9,11.7,23.0,0.055999999999999994,109.4,143.0,0.35,408,0.27399999999999997
16442,2024,Ryan O'Hearn,BAL,30,443,494,362,117,78,21,3,15,46,69,2,3,7,0.264,153,151,73,11,11,0,0,0.09300000000000001,0.14,0.67,0.334,0.427,0.761,0.163,0.282,0.0101,0.19399999999999998,0.406,0.401,0.073,0.099,0.07200000000000001,0.0,0.33,0.292,0.701,0.467,0.698,0.92,0.841,0.5529999999999999,0.07400000000000001,0.387,0.345,0.268,0.162,0.499,0.34,89.6,12.0,26.0,0.069,108.8,151.0,0.401,377,0.235
24618,2024,Ryan Jeffers,MIN,27,412,465,303,93,50,22,0,21,32,94,14,6,9,0.226,127,140,56,17,8,2,0,0.069,0.20199999999999999,0.34,0.3,0.432,0.732,0.206,0.238,0.0091,0.17300000000000001,0.39299999999999996,0.433,0.121,0.15,0.063,0.0,0.317,0.368,0.659,0.484,0.674,0.872,0.782,0.624,0.106,0.385,0.391,0.225,0.23399999999999999,0.449,0.317,86.9,16.3,27.0,0.083,113.9,110.0,0.33799999999999997,325,0.282
19913,2024,Jesus Sanchez,MIA,26,489,537,333,123,79,25,1,18,41,140,4,2,12,0.252,176,103,71,10,6,1,0,0.076,0.261,0.29,0.313,0.417,0.731,0.166,0.315,0.0171,0.203,0.503,0.294,0.09699999999999999,0.175,0.034,0.0,0.317,0.392,0.747,0.53,0.573,0.8340000000000001,0.716,0.67,0.151,0.35,0.35,0.299,0.145,0.47,0.385,92.5,7.7,43.0,0.122,117.2,180.0,0.511,352,0.281
26323,2024,Spencer Steer,CIN,26,574,656,419,129,71,34,4,20,72,137,8,2,5,0.225,164,194,80,31,13,1,0,0.11,0.209,0.53,0.319,0.402,0.721,0.178,0.26,0.0085,0.183,0.374,0.44299999999999995,0.16,0.10300000000000001,0.079,0.0,0.316,0.287,0.667,0.445,0.602,0.903,0.79,0.604,0.09300000000000001,0.444,0.317,0.239,0.182,0.485,0.33299999999999996,88.0,17.4,28.0,0.064,108.0,175.0,0.39899999999999997,439,0.271
19921,2024,Blake Perkins,MIL,27,383,434,275,92,71,13,2,6,42,108,3,6,3,0.24,128,99,43,7,13,11,6,0.09699999999999999,0.249,0.39,0.316,0.332,0.647,0.091,0.313,0.0129,0.159,0.474,0.36700000000000005,0.071,0.061,0.102,0.545,0.288,0.273,0.598,0.41200000000000003,0.607,0.8420000000000001,0.752,0.647,0.102,0.342,0.395,0.263,0.135,0.584,0.281,88.8,12.0,11.0,0.039,106.8,106.0,0.377,281,0.32
15491,2024,J.P. Crawford,SEA,29,392,451,282,79,52,16,2,9,52,102,6,1,4,0.202,132,105,52,9,7,2,1,0.115,0.226,0.51,0.304,0.321,0.625,0.12,0.248,0.0126,0.18,0.457,0.363,0.086,0.086,0.053,0.5,0.283,0.21600000000000003,0.648,0.41,0.715,0.872,0.826,0.603,0.071,0.326,0.41200000000000003,0.261,0.192,0.519,0.289,87.5,13.2,19.0,0.065,110.7,110.0,0.37799999999999995,291,0.272
21865,2024,Bo Naylor,CLE,24,354,389,221,71,46,10,2,13,29,122,2,2,3,0.201,82,111,41,14,7,2,0,0.075,0.314,0.24,0.264,0.35,0.614,0.15,0.262,0.0074,0.175,0.35,0.474,0.126,0.11699999999999999,0.085,0.0,0.269,0.312,0.664,0.46799999999999997,0.601,0.816,0.736,0.612,0.124,0.436,0.35600000000000004,0.20800000000000002,0.17800000000000002,0.542,0.28,88.8,19.9,19.0,0.081,109.0,89.0,0.377,236,0.294
27676,2024,Vinnie Pasquantino,KCR,26,496,554,419,130,79,30,2,19,40,71,4,13,12,0.262,173,188,77,19,7,1,0,0.07200000000000001,0.128,0.56,0.315,0.446,0.76,0.183,0.265,0.0092,0.17600000000000002,0.395,0.429,0.10099999999999999,0.10099999999999999,0.04,0.0,0.325,0.33799999999999997,0.674,0.47700000000000004,0.7809999999999999,0.943,0.875,0.596,0.059000000000000004,0.47200000000000003,0.353,0.175,0.146,0.48100000000000004,0.374,91.0,14.6,31.0,0.071,112.2,204.0,0.465,439,0.225
27684,2024,Michael Massey,KCR,26,332,356,266,86,53,17,2,14,15,56,3,4,9,0.259,107,120,51,10,2,4,2,0.042,0.157,0.27,0.294,0.449,0.743,0.19,0.271,0.0089,0.183,0.385,0.43200000000000005,0.083,0.11699999999999999,0.019,0.5,0.317,0.39799999999999996,0.7,0.52,0.725,0.9359999999999999,0.8390000000000001,0.6459999999999999,0.083,0.539,0.29100000000000004,0.17,0.124,0.5429999999999999,0.33299999999999996,89.2,16.8,20.0,0.071,110.0,104.0,0.369,282,0.249
29622,2024,Sal Frelick,MIL,24,475,524,396,123,95,22,4,2,39,78,4,1,8,0.259,186,131,73,19,13,10,5,0.07400000000000001,0.149,0.5,0.32,0.335,0.655,0.076,0.306,0.014199999999999999,0.187,0.47700000000000004,0.336,0.145,0.015,0.07,0.5,0.292,0.29600000000000004,0.563,0.41200000000000003,0.802,0.94,0.884,0.611,0.048,0.313,0.418,0.27,0.24,0.578,0.183,83.4,9.7,3.0,0.006999999999999999,106.6,78.0,0.19399999999999998,403,0.275
21614,2024,Kyle Isbel,KCR,27,384,426,290,88,59,13,8,8,27,88,5,2,4,0.229,147,98,50,11,12,11,1,0.063,0.207,0.31,0.287,0.367,0.654,0.138,0.276,0.015,0.16899999999999998,0.498,0.332,0.11199999999999999,0.08199999999999999,0.08199999999999999,0.091,0.286,0.34299999999999997,0.61,0.45799999999999996,0.684,0.9420000000000001,0.831,0.594,0.077,0.402,0.327,0.271,0.18,0.552,0.268,88.1,9.0,12.0,0.039,109.6,111.0,0.363,306,0.27399999999999997
21501,2024,Trevor Larnach,MIN,27,355,400,253,92,60,17,0,15,40,89,3,2,12,0.259,118,100,50,4,6,0,0,0.1,0.223,0.45,0.338,0.434,0.771,0.175,0.304,0.0118,0.187,0.44,0.373,0.04,0.15,0.051,0.0,0.336,0.281,0.6609999999999999,0.441,0.498,0.879,0.738,0.5529999999999999,0.115,0.414,0.354,0.231,0.09300000000000001,0.522,0.384,92.0,12.5,27.0,0.10099999999999999,113.2,121.0,0.451,268,0.29100000000000004
13590,2024,Jesse Winker,- - -,30,430,508,313,109,72,23,0,14,63,106,10,3,12,0.253,146,108,70,13,3,5,1,0.124,0.209,0.59,0.36,0.405,0.764,0.151,0.304,0.013500000000000002,0.21600000000000003,0.451,0.33299999999999996,0.12,0.13,0.021,0.2,0.338,0.22899999999999998,0.675,0.431,0.667,0.8759999999999999,0.816,0.618,0.079,0.359,0.35600000000000004,0.28600000000000003,0.201,0.489,0.31,88.6,14.0,25.0,0.076,109.2,123.0,0.374,329,0.251
22275,2024,Jake Burger,MIA,28,535,579,360,134,81,23,1,29,31,150,9,4,11,0.25,172,158,59,19,9,0,0,0.054000000000000006,0.259,0.21,0.301,0.46,0.76,0.209,0.292,0.0109,0.152,0.442,0.406,0.12,0.184,0.052000000000000005,0.0,0.325,0.413,0.698,0.524,0.5710000000000001,0.848,0.715,0.6579999999999999,0.149,0.447,0.355,0.198,0.157,0.465,0.37799999999999995,91.3,13.0,48.0,0.12300000000000001,115.5,182.0,0.46799999999999997,389,0.301
18373,2024,Ryan Mountcastle,BAL,27,473,507,352,128,83,30,2,13,27,114,1,6,13,0.271,162,124,79,10,11,0,0,0.053,0.225,0.24,0.308,0.425,0.733,0.154,0.327,0.0131,0.21600000000000003,0.444,0.34,0.081,0.105,0.068,0.0,0.316,0.405,0.779,0.561,0.653,0.857,0.7709999999999999,0.639,0.128,0.27899999999999997,0.386,0.33399999999999996,0.14,0.526,0.33399999999999996,90.8,10.4,32.0,0.08800000000000001,113.5,165.0,0.452,365,0.253
16939,2024,Lane Thomas,- - -,28,472,528,325,112,68,26,3,15,44,137,7,5,5,0.237,131,138,71,27,13,0,0,0.083,0.259,0.32,0.309,0.4,0.709,0.163,0.298,0.0095,0.209,0.385,0.406,0.196,0.109,0.099,0.0,0.309,0.267,0.665,0.43799999999999994,0.653,0.87,0.795,0.623,0.09,0.426,0.32899999999999996,0.244,0.20600000000000002,0.45899999999999996,0.335,88.8,17.0,25.0,0.07400000000000001,111.0,138.0,0.406,340,0.287
19955,2024,Gavin Lux,LAD,26,439,487,321,110,74,24,2,10,44,110,2,2,8,0.251,161,99,71,10,7,0,0,0.09,0.226,0.4,0.32,0.383,0.703,0.132,0.312,0.0163,0.215,0.486,0.299,0.10099999999999999,0.10099999999999999,0.043,0.0,0.31,0.27399999999999997,0.684,0.451,0.64,0.872,0.792,0.63,0.094,0.381,0.402,0.218,0.19,0.508,0.302,88.3,9.0,20.0,0.06,108.7,136.0,0.41100000000000003,331,0.26899999999999996
29766,2024,Zack Gelof,OAK,24,497,547,297,105,66,20,2,17,38,188,4,5,7,0.211,132,118,61,13,8,6,1,0.069,0.344,0.2,0.27,0.362,0.632,0.151,0.296,0.011200000000000002,0.196,0.424,0.379,0.11,0.14400000000000002,0.061,0.16699999999999998,0.276,0.32799999999999996,0.745,0.513,0.455,0.763,0.653,0.654,0.17800000000000002,0.467,0.32799999999999996,0.205,0.10400000000000001,0.612,0.284,89.2,14.3,28.0,0.08800000000000001,109.1,118.0,0.37200000000000005,317,0.325
18126,2024,LaMonte Wade Jr.,SFG,30,331,401,236,86,62,16,0,8,62,90,4,3,2,0.26,97,93,53,4,3,2,0,0.155,0.22399999999999998,0.69,0.38,0.381,0.761,0.121,0.331,0.0104,0.218,0.39899999999999997,0.38299999999999995,0.043,0.086,0.031,0.0,0.337,0.23199999999999998,0.6509999999999999,0.408,0.545,0.895,0.78,0.536,0.09,0.43700000000000006,0.322,0.24100000000000002,0.11,0.551,0.33899999999999997,90.6,12.8,23.0,0.094,110.8,108.0,0.441,245,0.276
16376,2024,Michael Conforto,SFG,31,438,488,303,104,54,27,3,20,42,118,5,3,16,0.237,135,131,57,18,5,0,0,0.086,0.242,0.36,0.309,0.45,0.759,0.212,0.277,0.0103,0.17600000000000002,0.418,0.406,0.13699999999999998,0.153,0.037000000000000005,0.0,0.327,0.289,0.665,0.44799999999999995,0.643,0.848,0.772,0.596,0.102,0.42100000000000004,0.344,0.235,0.17600000000000002,0.461,0.36200000000000004,90.2,14.8,38.0,0.11800000000000001,113.6,148.0,0.45799999999999996,323,0.285
24816,2024,Andy Pages,LAD,23,403,443,286,100,63,23,1,13,29,108,6,4,8,0.248,96,136,67,13,8,0,0,0.065,0.244,0.27,0.305,0.407,0.712,0.159,0.304,0.0070999999999999995,0.22399999999999998,0.321,0.455,0.096,0.096,0.083,0.0,0.31,0.336,0.727,0.51,0.639,0.858,0.777,0.637,0.113,0.418,0.32799999999999996,0.254,0.18100000000000002,0.485,0.33399999999999996,88.6,20.8,32.0,0.107,112.0,120.0,0.4,300,0.258
27490,2024,Nick Gonzales,PIT,25,359,387,282,97,68,19,3,7,18,74,5,4,8,0.27,122,101,66,8,13,1,0,0.047,0.191,0.24,0.311,0.398,0.709,0.128,0.319,0.0121,0.228,0.42200000000000004,0.349,0.079,0.069,0.107,0.0,0.307,0.384,0.7959999999999999,0.562,0.594,0.879,0.769,0.659,0.13,0.431,0.324,0.245,0.134,0.5589999999999999,0.307,87.9,13.1,23.0,0.079,110.4,107.0,0.369,290,0.23800000000000002
